new_index,id,title,author,year,publisher,issn,url,doi,abstract,keyword,pages,num_pages,publication_venue,content_type,source
981,,UniCNN: A Pipelined Accelerator Towards Uniformed Computing for CNNs,Fan SunChao WangLei GongYiwei ZhangChongchong XuYuntao LuXi LiXuehai Zhou,2018,,,http://link.springer.com/article/10.1007/s10766-017-0522-1,10.1007/s10766-017-0522-1,,,,,International Journal of Parallel Programming,Article,Springer
982,,Markov chain Monte Carlo based video tracking algorithm,D. KuplyakovE. ShalnovA. Konushin,2017,,,http://link.springer.com/article/10.1134/S0361768817040053,10.1134/S0361768817040053,,,,,Programming and Computer Software,Article,Springer
983,,Feature-Adaptive Motion Energy Analysis for Facial Expression Recognition,Sungkyu NohHanhoon ParkYoonjong JinJong-Il Park,2007,,,http://link.springer.com/chapter/10.1007/978-3-540-76858-6_45,10.1007/978-3-540-76858-6_45,,,,,Advances in Visual Computing,Chapter,Springer
984,,Theoretical Understanding of Deep Learning in UAV Biomedical Engineering Technologies Analysis,Wasswa ShafikS. Mojtaba MatinkhahMohammad Ghasemzadeh,2020,,,http://link.springer.com/article/10.1007/s42979-020-00323-8,10.1007/s42979-020-00323-8,,,,,SN Computer Science,Article,Springer
985,,Narrowing Reinforcement Learning: Overcoming the Cold Start Problem for Personalized Health Interventions,Seyed Amin TabatabaeiMark HoogendoornAart van Halteren,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-03098-8_19,10.1007/978-3-030-03098-8_19,,,,,PRIMA 2018: Principles and Practice of Multi-Agent Systems,Chapter,Springer
986,,Object-Oriented Metrics for Defect Prediction,Satwinder SinghRozy Singla,2019,,,http://link.springer.com/chapter/10.1007/978-981-10-8848-3_30,10.1007/978-981-10-8848-3_30,,,,,Software Engineering,Chapter,Springer
987,,Learning Declarative Bias,Will BridewellLjupčo Todorovski,2008,,,http://link.springer.com/chapter/10.1007/978-3-540-78469-2_10,10.1007/978-3-540-78469-2_10,,,,,Inductive Logic Programming,Chapter,Springer
988,,"Assessment and cross-product prediction of software product line quality: accounting for reuse across products, over multiple releases",Thomas DevineKaterina Goseva-PopstojanovaSandeep KrishnanRobyn R. Lutz,2016,,,http://link.springer.com/article/10.1007/s10515-014-0160-4,10.1007/s10515-014-0160-4,,,,,Automated Software Engineering,Article,Springer
989,,Low-Rank Subspace Override for Unsupervised Domain Adaptation,Christoph RaabFrank-Michael Schleif,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-58285-2_10,10.1007/978-3-030-58285-2_10,,,,,KI 2020: Advances in Artificial Intelligence,Chapter,Springer
990,,A survey and critique of multiagent deep reinforcement learning,Pablo Hernandez-LealBilal KartalMatthew E. Taylor,2019,,,http://link.springer.com/article/10.1007/s10458-019-09421-1,10.1007/s10458-019-09421-1,,,,,Autonomous Agents and Multi-Agent Systems,Article,Springer
991,,Complete Deep Computer-Vision Methodology for Investigating Hydrodynamic Instabilities,Re’em HarelMatan RusanovskyYehonatan FridmanAssaf ShimonyGal Oren,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-59851-8_5,10.1007/978-3-030-59851-8_5,,,,,High Performance Computing,Chapter,Springer
992,,Using Deep Learning to Predict Short Term Traffic Flow: A Systematic Literature Review,Usman AliTariq Mahmood,2018,,,http://link.springer.com/chapter/10.1007/978-3-319-93710-6_11,10.1007/978-3-319-93710-6_11,,,,,Intelligent Transport Systems – From Research and Development to the Market Uptake,Chapter,Springer
993,,Deep curriculum learning optimization,Henok GhebrechristosGita Alaghband,2020,,,http://link.springer.com/article/10.1007/s42979-020-00251-7,10.1007/s42979-020-00251-7,,,,,SN Computer Science,Article,Springer
994,,Fingerprint Classification Using Conic Radon Transform and Convolutional Neural Networks,Dhekra El HamdiInes ElouediAbir FathallahMai K. NguyenAtef Hamouda,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-01449-0_34,10.1007/978-3-030-01449-0_34,,,,,Advanced Concepts for Intelligent Vision Systems,Chapter,Springer
995,,Joint Age Estimation and Gender Classification of Asian Faces Using Wide ResNet,Hieu Trung HuynhHoang Nguyen,2020,,,http://link.springer.com/article/10.1007/s42979-020-00294-w,10.1007/s42979-020-00294-w,,,,,SN Computer Science,Article,Springer
996,,Every team deserves a second chance: an extended study on predicting team performance,Leandro Soriano MarcolinoAravind S. LakshminarayananVaishnavh NagarajanMilind Tambe,2017,,,http://link.springer.com/article/10.1007/s10458-016-9348-2,10.1007/s10458-016-9348-2,,,,,Autonomous Agents and Multi-Agent Systems,Article,Springer
997,,Automatic Extraction of Legal Norms: Evaluation of Natural Language Processing Tools,Gabriela FerraroHo-Pun LamSilvano Colombo TosattoFrancesco OlivieriMohammad Badiul IslamNick van BeestGuido Governatori,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-58790-1_5,10.1007/978-3-030-58790-1_5,,,,,New Frontiers in Artificial Intelligence,Chapter,Springer
998,,Neural Networks Assist Crowd Predictions in Discerning the Veracity of Emotional Expressions,Zhenyue QinTom GedeonSabrina Caldwell,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04224-0_18,10.1007/978-3-030-04224-0_18,,,,,Neural Information Processing,Chapter,Springer
999,,Studying just-in-time defect prediction using cross-project models,Yasutaka KameiTakafumi FukushimaShane McIntoshKazuhiro YamashitaNaoyasu UbayashiAhmed E. Hassan,2016,,,http://link.springer.com/article/10.1007/s10664-015-9400-x,10.1007/s10664-015-9400-x,,,,,Empirical Software Engineering,Article,Springer
1000,,Assessing and optimizing the performance impact of the just-in-time configuration parameters - a case study on PyPy,Yangguang LiZhen Ming (Jack) Jiang,2019,,,http://link.springer.com/article/10.1007/s10664-019-09691-z,10.1007/s10664-019-09691-z,,,,,Empirical Software Engineering,Article,Springer
1001,,A Performance Analysis of Supervised Learning Classifiers for QoT Estimation in ROADM-Based Networks,Alan A. Díaz-MontielMarco Ruffini,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-38085-4_51,10.1007/978-3-030-38085-4_51,,,,,Optical Network Design and Modeling,Chapter,Springer
1002,,Knowledge discovery in multidimensional knowledge representation framework,Johannes ZenkertAndré KlaholdMadjid Fathi,2018,,,http://link.springer.com/article/10.1007/s42044-018-0019-0,10.1007/s42044-018-0019-0,,,,,Iran Journal of Computer Science,Article,Springer
1003,,FHE-Compatible Batch Normalization for Privacy Preserving Deep Learning,Alberto IbarrondoMelek Önen,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-00305-0_27,10.1007/978-3-030-00305-0_27,,,,,"Data Privacy Management, Cryptocurrencies and Blockchain Technology",Chapter,Springer
1004,,Improving generalization ability of instance transfer-based imbalanced sentiment classification of turn-level interactive Chinese texts,Feng TianFan WuXiang FeiNazaraf ShahQinghua ZhengYuanyuan Wang,2019,,,http://link.springer.com/article/10.1007/s11761-019-00264-y,10.1007/s11761-019-00264-y,,,,,Service Oriented Computing and Applications,Article,Springer
1005,,Representation Learning for Diagnostic Data,Karol Antczak,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-47679-3_17,10.1007/978-3-030-47679-3_17,,,,,Computer Information Systems and Industrial Management,Chapter,Springer
1006,,Analyzing Intracranial EEG in Pharmacoresistant Epilepsy Patients Using Hidden Markov Models and Time Series Forecasting Methods,Ashok BhowmickMucahit CevikAyse Basar,2020,,,http://link.springer.com/article/10.1007/s42979-020-00345-2,10.1007/s42979-020-00345-2,,,,,SN Computer Science,Article,Springer
1007,,Weakly Supervised Learning-based Table Detection,A. A. GuravManisha J. Nene,2020,,,http://link.springer.com/article/10.1007/s42979-020-0113-x,10.1007/s42979-020-0113-x,,,,,SN Computer Science,Article,Springer
1008,,Analysis and Reuse of Plots Using Similarity and Analogy,Antonio L. FurtadoMarco A. CasanovaSimone D. J. BarbosaKarin K. Breitman,2008,,,http://link.springer.com/chapter/10.1007/978-3-540-87877-3_26,10.1007/978-3-540-87877-3_26,,,,,Conceptual Modeling - ER 2008,Chapter,Springer
1009,,Neural Network Collaborative Filtering for Group Recommendation,Wei ZhangYue BaiJun ZhengJiaona Pang,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04224-0_12,10.1007/978-3-030-04224-0_12,,,,,Neural Information Processing,Chapter,Springer
1010,,VulHunter: An Automated Vulnerability Detection System Based on Deep Learning and Bytecode,Ning GuoXiaoyong LiHui YinYali Gao,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-41579-2_12,10.1007/978-3-030-41579-2_12,,,,,Information and Communications Security,Chapter,Springer
1011,,Leveraging Similar Reviews to Discover What Users Want,Zongze JinYun ZhangWeimin MuWeiping Wang,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-04221-9_34,10.1007/978-3-030-04221-9_34,,,,,Neural Information Processing,Chapter,Springer
1012,,Predicting Music Emotion by Using Convolutional Neural Network,Pei-Tse YangShih-Ming KuangChia-Chun WuJia-Lien Hsu,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-50341-3_21,10.1007/978-3-030-50341-3_21,,,,,"HCI in Business, Government and Organizations",Chapter,Springer
1013,,Collage CNN for Renal Cell Carcinoma Detection from CT,Mohammad Arafat HussainAlborz Amir-KhaliliGhassan HamarnehRafeef Abugharbieh,2017,,,http://link.springer.com/chapter/10.1007/978-3-319-67389-9_27,10.1007/978-3-319-67389-9_27,,,,,Machine Learning in Medical Imaging,Chapter,Springer
1014,,Joint Entity Summary and Attribute Embeddings for Entity Alignment Between Knowledge Graphs,Rumana Ferdous MunneRyutaro Ichise,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-61705-9_10,10.1007/978-3-030-61705-9_10,,,,,Hybrid Artificial Intelligent Systems,Chapter,Springer
1015,,Single Sample Face Recognition by Sparse Recovery of Deep-Learned LDA Features,Matteo BodiniAlessandro D’AmelioGiuliano GrossiRaffaella LanzarottiJianyi Lin,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-01449-0_25,10.1007/978-3-030-01449-0_25,,,,,Advanced Concepts for Intelligent Vision Systems,Chapter,Springer
1016,,MalHunter: Performing a Timely Detection on Malicious Domains via a Single DNS Query,Chengwei PengXiaochun YunYongzheng ZhangShuhao Li,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-01950-1_40,10.1007/978-3-030-01950-1_40,,,,,Information and Communications Security,Chapter,Springer
1017,,Automatic and Accurate Repositioning of C-Arm Prototype Using Motion Capture Systems and Deep Learning,Armin YazdanshenasAlireza YazdanshenasChung-Hyun Goh,2020,,,http://link.springer.com/article/10.1007/s42979-020-00130-1,10.1007/s42979-020-00130-1,,,,,SN Computer Science,Article,Springer
1018,,Multimodal Joint Representation for User Interest Analysis on Content Curation Social Networks,Lifang WuDai ZhangMeng JianBowen YangHaiying Liu,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-03338-5_31,10.1007/978-3-030-03338-5_31,,,,,Pattern Recognition and Computer Vision,Chapter,Springer
1019,,Special section on realizing artificial intelligence synergies in software engineering,Çetin MeriçliBurak Turhan,2017,,,http://link.springer.com/article/10.1007/s11219-017-9356-8,10.1007/s11219-017-9356-8,,,,,Software Quality Journal,Article,Springer
1020,,Bio-inspired Vision Systems,Simone Frintrop,2015,,,http://link.springer.com/article/10.1007/s13218-014-0336-x,10.1007/s13218-014-0336-x,,,,,KI - Künstliche Intelligenz,Article,Springer
1021,,"AI in Medicine, Covid-19 and Springer Nature's Open Access Agreement",Daniel Sonntag,2020,,,http://link.springer.com/article/10.1007/s13218-020-00661-y,10.1007/s13218-020-00661-y,,,,,KI - Künstliche Intelligenz,Article,Springer
1022,,Rethinking Computer Science Through AI,Kristian Kersting,2020,,,http://link.springer.com/article/10.1007/s13218-020-00692-5,10.1007/s13218-020-00692-5,,,,,KI - Künstliche Intelligenz,Article,Springer
1023,,Editorial,Bernd Ludwig,2020,,,http://link.springer.com/article/10.1007/s13218-020-00688-1,10.1007/s13218-020-00688-1,,,,,KI - Künstliche Intelligenz,Article,Springer
1024,,Explaining AI: Are We Ready For It?,Britta Wrede,2020,,,http://link.springer.com/article/10.1007/s13218-020-00639-w,10.1007/s13218-020-00639-w,,,,,KI - Künstliche Intelligenz,Article,Springer
1025,,Does AI Need a New Debate on Ethics?,Ute Schmid,2014,,,http://link.springer.com/article/10.1007/s13218-014-0291-6,10.1007/s13218-014-0291-6,,,,,KI - Künstliche Intelligenz,Article,Springer
1026,,Guest editorial: special issue on modeling and mitigation techniques for software aging,Zheng ZhengKishor S. Trivedi,2020,,,http://link.springer.com/article/10.1007/s11219-020-09496-0,10.1007/s11219-020-09496-0,,,,,Software Quality Journal,Article,Springer
1027,,You Need the AI Community—and the AI Community Needs You!,Ute Schmid,2015,,,http://link.springer.com/article/10.1007/s13218-015-0378-8,10.1007/s13218-015-0378-8,,,,,KI - Künstliche Intelligenz,Article,Springer
1028,,Beyond Distributed Artificial Intelligence,Franziska Klügl,2014,,,http://link.springer.com/article/10.1007/s13218-014-0319-y,10.1007/s13218-014-0319-y,,,,,KI - Künstliche Intelligenz,Article,Springer
1029,,Recent Statistics on the Growth of the KI Journal,Ubbo Visser,2015,,,http://link.springer.com/article/10.1007/s13218-015-0369-9,10.1007/s13218-015-0369-9,,,,,KI - Künstliche Intelligenz,Article,Springer
1030,,Repeatable determinism using non-random weight initialisations in smart city applications of deep learning,Richard N. M. Rudd-OrthnerLyudmila Mihaylova,2020,,,http://link.springer.com/article/10.1007/s40860-019-00097-8,10.1007/s40860-019-00097-8,,,,,Journal of Reliable Intelligent Environments,Article,Springer
1031,,Detection of Ovarian Cyst in Ultrasound Images Using Fine-Tuned VGG-16 Deep Learning Network,Sakshi SrivastavaPrince KumarVaishali ChaudhryAnuj Singh,2020,,,http://link.springer.com/article/10.1007/s42979-020-0109-6,10.1007/s42979-020-0109-6,,,,,SN Computer Science,Article,Springer
1032,,Scenes Segmentation in Self-driving Car Navigation System Using Neural Network Models with Attention,Kirill SviatovAlexander MiheevDaniil KaninSergey SukhovVadim Tronin,2019,,,http://link.springer.com/chapter/10.1007/978-3-030-24308-1_23,10.1007/978-3-030-24308-1_23,,,,,Computational Science and Its Applications – ICCSA 2019,Chapter,Springer
1033,,CadiaPlayer: Search-Control Techniques,Hilmar FinnssonYngvi Björnsson,2011,,,http://link.springer.com/article/10.1007/s13218-010-0080-9,10.1007/s13218-010-0080-9,,,,,KI - Künstliche Intelligenz,Article,Springer
1034,,Asymmetrical Multiplayer Versus Single Player: Effects on Game Experience in a Virtual Reality Edutainment Game,Anders HansenKirstine Bundgaard LarsenHelene Høgh NielsenMiroslav Kalinov SokolovMartin Kraus,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-58465-8_2,10.1007/978-3-030-58465-8_2,,,,,"Augmented Reality, Virtual Reality, and Computer Graphics",Chapter,Springer
1035,,Comparison of Image-Based and Text-Based Source Code Classification Using Deep Learning,Elife Ozturk KiyakAyse Betul CengizKokten Ulas BirantDerya Birant,2020,,,http://link.springer.com/article/10.1007/s42979-020-00281-1,10.1007/s42979-020-00281-1,,,,,SN Computer Science,Article,Springer
1036,,Warm-Start AlphaZero Self-play Search Enhancements,Hui WangMike PreussAske Plaat,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-58115-2_37,10.1007/978-3-030-58115-2_37,,,,,Parallel Problem Solving from Nature – PPSN XVI,Chapter,Springer
1037,,A brief introduction to agent mining,Longbing CaoGerhard WeissPhilip S. Yu,2012,,,http://link.springer.com/article/10.1007/s10458-011-9191-4,10.1007/s10458-011-9191-4,,,,,Autonomous Agents and Multi-Agent Systems,Article,Springer
1038,,Outlook,Christian Müller-SchloerSven Tomforde,2017,,,http://link.springer.com/chapter/10.1007/978-3-319-68477-2_10,10.1007/978-3-319-68477-2_10,,,,,Organic Computing – Technical Systems for Survival in the Real World,Chapter,Springer
1039,,PON: Proposal Optimization Network for Temporal Action Proposal Generation,Xiaoxiao PengJixiang DuHongbo Zhang,2020,,,http://link.springer.com/chapter/10.1007/978-3-030-60796-8_13,10.1007/978-3-030-60796-8_13,,,,,Intelligent Computing Methodologies,Chapter,Springer
1040,,Data-efficient performance learning for configurable systems,Jianmei GuoDingyu YangNorbert SiegmundSven ApelAtrisha SarkarPavel ValovKrzysztof CzarneckiAndrzej WasowskiHuiqun Yu,2018,,,http://link.springer.com/article/10.1007/s10664-017-9573-6,10.1007/s10664-017-9573-6,,,,,Empirical Software Engineering,Article,Springer
1041,,Face Image Illumination Processing Based on GAN with Dual Triplet Loss,Wei MaXiaohua XieJianhuang LaiJunyong Zhu,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-03338-5_13,10.1007/978-3-030-03338-5_13,,,,,Pattern Recognition and Computer Vision,Chapter,Springer
1042,,Beyond Reinforcement Learning and Local View in Multiagent Systems,Ana L. C. Bazzan,2014,,,http://link.springer.com/article/10.1007/s13218-014-0312-5,10.1007/s13218-014-0312-5,,,,,KI - Künstliche Intelligenz,Article,Springer
1043,,Personalization of Health Interventions Using Cluster-Based Reinforcement Learning,Ali el HassouniMark HoogendoornMartijn van OtterloEduardo Barbaro,2018,,,http://link.springer.com/chapter/10.1007/978-3-030-03098-8_31,10.1007/978-3-030-03098-8_31,,,,,PRIMA 2018: Principles and Practice of Multi-Agent Systems,Chapter,Springer
